,Matan,Degree
20531,أن رسول الله صلى الله عليه وسلم كان يأكل بثلاث أصابع فإذا فرغ لعقها,0
17624,إن أول جمعة جمعت بعد جمعة في مسجد رسول الله صلى الله عليه وسلم في مسجد عبد القيس بجواثى من البحرين‏.‏,0
16517, أبيه، أن النبي صلى الله عليه وسلم كان لا يتطير من شىء وكان إذا بعث عاملا سأل عن اسمه فإذا أعجبه اسمه فرح به ورئي بشر ذلك في وجهه وإن كره اسمه رئي كراهية ذلك في وجهه وإذا دخل قرية سأل عن اسمها فإن أعجبه اسمها فرح بها ورئي بشر ذلك في وجهه وإن كره اسمها رئي كراهية ذلك في وجهه,0
23584,أنهم كانوا مع رسول الله صلى الله عليه وسلم يوم الحديبية ألفا وأربعمائة أو أكثر، فنزلوا على بئر فنزحوها، فأتوا رسول الله صلى الله عليه وسلم فأتى البئر، وقعد على شفيرها ثم قال ائتوني بدلو من مائها فأتي به فبصق فدعا ثم قال دعوها ساعة فأرووا أنفسهم وركابهم حتى ارتحلوا‏.‏,0
23482,قال كان في الجاهلية بيت يقال له ذو الخلصة وكان يقال له الكعبة اليمانية والكعبة الشامية فقال رسول الله صلى الله عليه وسلم هل أنت مريحي من ذي الخلصة والكعبة اليمانية والشامية فنفرت إليه في مائة وخمسين من أحمس فكسرناه وقتلنا من وجدنا عنده فأتيته فأخبرته قال فدعا لنا ولأحمس,0
22353,‏{‏فما لكم في المنافقين فئتين‏}‏ رجع ناس من أصحاب النبي صلى الله عليه وسلم من أحد، وكان الناس فيهم فرقتين فريق يقول اقتلهم‏.‏ وفريق يقول لا فنزلت ‏{‏فما لكم في المنافقين فئتين‏}‏ وقال إنها طيبة تنفي الخبث كما تنفي النار خبث الفضة,0
16489, يقول كان النبي صلى الله عليه وسلم إذا نزل منزلا لم يرتحل منه حتى يصلي الظهر فقال رجل وإن كانت بنصف النهار قال وإن كانت بنصف النهار,0
5717, قال صليت مع رسول الله صلى الله عليه وسلم فكنا إذا سلمنا قلنا بأيدينا السلام عليكم السلام عليكم قال فنظر إلينا رسول الله صلى الله عليه وسلم فقال ما شأنكم تشيرون بأيديكم كأنها أذناب خيل شمس إذا سلم أحدكم فليلتفت إلى صاحبه ولا يومئ بيده,0
8401,ما سمعت النبي صلى الله عليه وسلم في الثوم فقال ‏ ‏ من أكل فلا يقربن مسجدنا ‏‏‏.‏,0
3786,لما نزلت ‏{‏وعلى الذين يطيقونه فدية طعام مسكين‏}‏ كان من أراد أن يفطر ويفتدي حتى نزلت الآية التي بعدها فنسختها‏.‏ مات بكير قبل يزيد‏.‏,0
19331,: أذن بلال لرسول الله صلى الله عليه وآله وسلم مثنى مثنى ، وأقام مثل ذلك,1
10522,عن شىء، رآه منه معاوية في الصلاة فقال نعم صليت معه الجمعة في المقصورة فلما سلم الإمام قمت في مقامي فصليت فلما دخل أرسل إلى فقال لا تعد لما فعلت إذا صليت الجمعة فلا تصلها بصلاة حتى تكلم أو تخرج فإن رسول الله صلى الله عليه وسلم أمرنا بذلك أن لا توصل صلاة حتى نتكلم أو نخرج,0
17058,أن رسول الله صلى الله عليه وسلم دخل الكعبة وأسامة بن زيد وبلال وعثمان بن طلحة الحجبي فأغلقها عليه ومكث فيها، فسألت بلالا حين خرج ما صنع النبي صلى الله عليه وسلم قال جعل عمودا عن يساره، وعمودا عن يمينه، وثلاثة أعمدة وراءه، وكان البيت يومئذ على ستة أعمدة، ثم صلى‏.‏ وقال لنا إسماعيل حدثني مالك وقال عمودين عن يمينه‏.‏,0
5337,قال النبي صلى الله عليه وسلم ‏ ‏ من أخذ شيئا من الأرض بغير حقه خسف به يوم القيامة إلى سبع أرضين ‏‏‏.‏,0
22197,ما انتقم رسول الله صلى الله عليه وسلم لنفسه في شىء يؤتى إليه حتى تنتهك من حرمات الله فينتقم لله‏.‏,0
3103,رأيت رسول الله صلى الله عليه وسلم يأكل ذراعا يحتز منها، فدعي إلى الصلاة فقام فطرح السكين، فصلى ولم يتوضأ‏.‏,0
18428, عن النبي صلى الله عليه وسلم قال لا تسافر المرأة ثلاثا إلا ومعها ذو محرم,0
4004,صوم البيض أول يوم يعدل ثلاثة آلاف سنة واليوم الثاني يعدل عشرة آلاف سنة واليوم الثالث يعدل ثلاثة عشرة آلاف سنة،,1
21458, هريرة، أن رسول الله صلى الله عليه وسلم قال الخمر من هاتين الشجرتين النخلة والعنبة قال أبو داود اسم أبي كثير الغبري يزيد بن عبد الرحمن بن غفيلة السحمي وقال بعضهم أذينة والصواب غفيلة,0
15693,أن رسول الله صلى الله عليه وسلم اتخذ خاتما من ذهب أو فضة، وجعل فصه مما يلي كفه، ونقش فيه محمد رسول الله‏.‏ فاتخذ الناس مثله، فلما رآهم قد اتخذوها رمى به، وقال ‏ ‏ لا ألبسه أبدا ‏‏‏.‏ ثم اتخذ خاتما من فضة، فاتخذ الناس خواتيم الفضة‏.‏ قال ابن عمر فلبس الخاتم بعد النبي صلى الله عليه وسلم أبو بكر ثم عمر ثم عثمان، حتى وقع من عثمان في بئر أريس‏.‏,0
13653,يقول من سنة الصلاة أن تضجع رجلك اليسرى وتنصب اليمنى,0
25725,الحذاء، بهذا الإسناد لما كثر الناس ذكروا أن يعلموا بمثل حديث الثقفي غير أنه قال أن يوروا نارا,0
6938,بمثله غير أنه قال فيقال له كذبت قد سئلت ما هو أيسر من ذلك,0
10546, الله، أن رسول الله صلى الله عليه وسلم صلى بهم صلاة الخوف فقام صف بين يديه وصف خلفه صلى بالذين خلفه ركعة وسجدتين ثم تقدم هؤلاء حتى قاموا في مقام أصحابهم وجاء أولئك فقاموا مقام هؤلاء وصلى بهم رسول الله صلى الله عليه وسلم ركعة وسجدتين ثم سلم فكانت للنبي صلى الله عليه وسلم ركعتان ولهم ركعة,0
3486,هريرة، أن رسول الله صلى الله عليه وسلم قال لا يمنع فضل الماء ليمنع به الكلأ,0
1968,عن النبي صلى الله عليه وسلم قال إن لله مائة رحمة قسم منها رحمة بين جميع الخلائق فبها يتراحمون وبها يتعاطفون وبها تعطف الوحش على أولادها وأخر تسعة وتسعين رحمة يرحم بها عباده يوم القيامة,0
9812,النبي صلى الله عليه وسلم قال ‏ ‏ لولا الهجرة لكنت امرأ من الأنصار، ولو سلك الناس واديا أو شعبا، لسلكت وادي الأنصار وشعبها ‏‏‏.‏ تابعه أبو التياح عن أنس عن النبي صلى الله عليه وسلم في الشعب‏.‏,0
438,أن النبي صلى الله عليه وسلم رأى رجلا لم يغسل عقبيه فقال ويل للأعقاب من النار,0
17703,أنوسلم اتخذ خاتما من فضة ونقش فيه محمد رسول الله وقال للناس إني اتخذت خاتما من فضة ونقشت فيه محمد رسول الله فلا ينقش أحد على نقشه,0
