,Matan,Degree
12597,قال رسول الله صلى الله عليه وسلم من كان يؤمن بالله واليوم الآخر فلا يؤذي جاره ومن كان يؤمن بالله واليوم الآخر فليكرم ضيفه ومن كان يؤمن بالله واليوم الآخر فليقل خيرا أو ليسكت,0
21821, هريرة، يقول نهى رسول الله صلى الله عليه وسلم أن يجمع بين المرأة وخالتها وبين المرأة وعمتها,0
19826, عن النبي صلى الله عليه وسلم قال إذا تواجه المسلمان بسيفيهما فقتل أحدهما صاحبه فهما في النار قيل يا رسول الله هذا القاتل فما بال المقتول قال أراد قتل صاحبه,0
5445,أن يهودية، أتت النبي صلى الله عليه وسلم بشاة مسمومة، فأكل منها فجيء بها فقيل ألا نقتلها‏.‏ قال ‏ ‏ لا ‏‏‏.‏ فما زلت أعرفها في لهوات رسول الله صلى الله عليه وسلم‏.‏,0
5289,خير، قال رأيت عليا رضى الله عنه أتي بكرسي فقعد عليه ثم أتي بكوز من ماء فغسل يديه ثلاثا ثم تمضمض مع الاستنشاق بماء واحد وذكر الحديث,0
18707,سمعت النبي صلى الله عليه وسلم يقول بمثل حديث عبد الأعلى عن معمر إلا أنه قال بخمس وعشرين جزءا,0
12613,قال رسول الله صلى الله عليه وسلم من حلف منكم فقال في حلفه باللات فليقل لا إله إلا الله ومن قال لصاحبه تعال أقامرك فليتصدق,0
3418,النبي صلى الله عليه وسلم قال ‏ ‏ صلوا قبل صلاة المغرب  قال في الثالثة  لمن شاء ‏‏‏.‏ كراهية أن يتخذها الناس سنة‏.‏,0
1432,سمعت رسول الله صلى الله عليه وسلم يقول خيار أئمتكم الذين تحبونهم ويحبونكم وتصلون عليهم ويصلون عليكم وشرار أئمتكم الذين تبغضونهم ويبغضونكم وتلعنونهم ويلعنونكم قالوا قلنا يا رسول الله أفلا ننابذهم عند ذلك قال لا ما أقاموا فيكم الصلاة لا ما أقاموا فيكم الصلاة ألا من ولي عليه وال فرآه يأتي شيئا من معصية الله فليكره ما يأتي من معصية الله ولا ينزعن يدا من طاعة قال ابن جابر فقلت يعني لرزيق حين حدثني بهذا الحديث آلله يا أبا المقدام لحدثك بهذا أو سمعت هذا من مسلم بن قرظة يقول سمعت عوفا يقول سمعت رسول الله صلى الله عليه وسلم قال فجثا على ركبتيه واستقبل القبلة فقال إي والله الذي لا إله إلا هو لسمعته من مسلم بن قرظة يقول سمعت عوف بن مالك يقول سمعت رسول الله صلى الله عليه وسلم,0
10712,قال لما رفع رسول الله صلى الله عليه وسلم رأسه من صلاة الصبح قال اللهم أنج الوليد بن الوليد وسلمة بن هشام وعياش بن أبي ربيعة والمستضعفين بمكة اللهم اشدد وطأتك على مضر واجعلها عليهم سنين كسني يوسف,0
3697,عفان، أن رسول الله صلى الله عليه وسلم قال لا تبيعوا الدينار بالدينارين ولا الدرهم بالدرهمين,0
11269, قال النبي صلى الله عليه وسلم إن الله تبارك وتعالى يقول الصوم لي وأنا أجزي به وللصائم فرحتان إذا أفطر فرح وإذا لقي الله فجزاه فرح والذي نفس محمد بيده لخلوف فم الصائم أطيب عند الله من ريح المسك,0
19938,عن النبي صلى الله عليه وسلم قال من رآني في المنام فقد رآني فإن الشيطان لا يتمثل بي,0
8420,رأيت جابر بن عبد الله يصلي في ثوب واحد وقال رأيت النبي صلى الله عليه وسلم يصلي في ثوب‏.‏,0
22289,غدونا مع رسول الله صلى الله عليه وسلم في هذا اليوم من منى إلى عرفة فمنا من يكبر ومنا من يهل فلم يعب هذا على هذا ولا هذا على هذا وربما قال هؤلاء على هؤلاء ولا هؤلاء على هؤلاء,0
845, عن النبي صلى الله عليه وسلم أنه صلى بهم الظهر خمسا فقالوا إنك صليت خمسا فسجد سجدتين بعد ما سلم وهو جالس,0
21440,صليت مع أبي هريرة صلاة العتمة فقرأ إذا السماء انشقت‏}‏ فسجد فيها فقلت له ما هذه السجدة فقال سجدت بها خلف أبي القاسم صلى الله عليه وسلم فلا أزال أسجد بها حتى ألقاه وقال ابن عبد الأعلى فلا أزال أسجدها,0
22384,قال كان رجل يقرأ سورة الكهف وعنده فرس مربوط بشطنين فتغشته سحابة فجعلت تدور وتدنو وجعل فرسه ينفر منها فلما أصبح أتى النبي صلى الله عليه وسلم فذكر ذلك له فقال تلك السكينة تنزلت للقرآن,0
13980,النبي صلى الله عليه وسلم قال ‏ ‏ إن أبغض الرجال إلى الله الألد الخصم ‏‏‏.‏,0
18386,قال رسول الله صلى الله عليه وسلم ‏ ‏ إذا أقيمت الصلاة فلا تقوموا حتى تروني وعليكم بالسكينة ‏‏‏.‏,0
25375,قالت، عائشةابن أختي ما ترك النبي صلى الله عليه وسلم السجدتين بعد العصر عندي قط‏.‏,0
8673, لا خير فيمن لا يجمع المال ( 421 ) يصل به رحمه ، ويؤدى به عن أمانته ، ويستغتى به عن خلق ربه,1
25507,سألت رسول الله صلى الله عليه وسلم أى الذنب أعظم عند الله قال أن تجعل لله ندا وهو خلقك قال قلت له إن ذلك لعظيم قال قلت ثم أى قال ثم أن تقتل ولدك مخافة أن يطعم معك قال قلت ثم أى قال ثم أن تزاني حليلة جارك,0
7658,وزاد في الأخريين بفاتحة الكتاب وزاد عن همام قال وكان يطول في الركعة الأولى ما لا يطول في الثانية وهكذا في صلاة العصر وهكذا في صلاة الغداة,0
13169, عن رسول الله صلى الله عليه وسلم قال لا يزني الزاني حين يزني وهو مؤمن ولا يسرق السارق حين يسرق وهو مؤمن ولا يشرب الخمر حين يشربها وهو مؤمن ولا ينتهب نهبة ذات شرف يرفع الناس إليها أبصارهم وهو مؤمن,0
4085,قال رسول الله صلى الله عليه وسلم طعام الاثنين كافي الثلاثة وطعام الثلاثة كافي الأربعة,0
17178,أبي أوفى هل رجم رسول الله صلى الله عليه وسلم قال نعم قال قلت بعد ما أنزلت سورة النور أم قبلها قال لا أدري,0
9319,أنس، أن رسول الله صلى الله عليه وسلم كان إذا أكل طعاما لعق أصابعه الثلاث قال وقال إذا سقطت لقمة أحدكم فليمط عنها الأذى وليأكلها ولا يدعها للشيطان وأمرنا أن نسلت القصعة قال فإنكم لا تدرون في أى طعامكم البركة,0
17109, أنس، أن رسول الله صلى الله عليه وسلم سقط من فرس على شقه الأيمن فدخلوا عليه يعودونه فحضرت الصلاة فلما قضى الصلاة قال إنما جعل الإمام ليؤتم به فإذا ركع فاركعوا وإذا رفع فارفعوا وإذا سجد فاسجدوا وإذا قال سمع الله لمن حمده فقولوا ربنا لك الحمد,0
4179,الجنة مطوية معلقة في قرون الشمس تنشر في كل عام مرة واحدة  في خلاف ذلك,1
13064,النبي صلى الله عليه وسلم يقول ‏ ‏ من قتل دون ماله فهو شهيد ‏‏‏.‏,0
25114,سمعت رسول الله صلى الله عليه وسلم يقول من سره أن يبسط عليه رزقه أو ينسأ في أثره فليصل رحمه,0
9870, عائشة، قالت كان رسول الله صلى الله عليه وسلم أكثر ما يتعوذ من المغرم والمأثم قلت يا رسول الله ما أكثر ما تتعوذ من المغرم قال إنه من غرم حدث فكذب ووعد فأخلف,0
